tipo_frete;peso;valor_total_pedido;data;abreviatura_uf;regiao;grupo_gerencial_produto;conta_numero_pedido_vendedor
CIF;12100,025;260000,9;04/10/2021 00:00;SC;Sul;PORTA PALLET;1
CIF;873,363;22528,8;15/10/2021 00:00;SC;Sul;PORTA PALLET;1
CIF;8885,828;256904,81;19/10/2021 00:00;SC;Sul;PORTA PALLET;1
CIF;2731,113;67437,5;20/10/2021 00:00;SC;Sul;PORTA PALLET;1
CIF;8,186;7087,5;26/10/2021 00:00;SC;Sul;PORTA PALLET;1
CIF;83626,147;1600000;03/11/2021 00:00;SC;Sul;PORTA PALLET;1
CIF;16270,807;350279,76;18/11/2021 00:00;SC;Sul;PORTA PALLET;1
CIF;32165,279;619500;19/11/2021 00:00;SC;Sul;PORTA PALLET;1
CIF;65,245;2625;30/06/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;341,715;8452,5;20/07/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;8226,901;163238,25;26/07/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;412,856;11998,68;16/08/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;10836,868;249480;11/01/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;12,284;350,68;13/01/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;28472,403;581586,19;14/01/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;468,041;20945,3;25/01/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;7175,5;140130,9;27/01/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;11902,066;419998,61;23/06/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;171,665;4646,25;04/07/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;4579,532;97571,25;29/07/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;35130,745;688333,33;28/02/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;6980,289;137676,25;10/03/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;2292,459;37644,95;11/03/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;17329,262;319364,64;30/03/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;2829,477;182752,5;22/09/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;732,806;12699,75;13/10/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;6,75;1290,63;14/10/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;731,055;18290,68;18/10/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;768,337;21145,6;07/04/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;894,602;18700,43;19/04/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;342,042;5100,55;11/05/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;1377,109;25729,9;26/08/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;55380,102;792000;03/10/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;1150,565;15429,23;27/10/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;1291,623;45355,94;19/05/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;3003,036;62698,56;27/05/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;452,383;10505,69;30/05/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;16477,741;347954,27;31/05/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;301,049;6401,5;03/06/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;3487,662;67989,68;14/07/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;829,763;23678,32;15/07/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;10977,189;276121,48;18/07/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;1269,632;32007,5;22/07/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;2571,728;45915,28;17/11/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;4923,338;80516,26;22/12/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;14521,136;340000;19/08/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;12,633;586,65;13/01/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;1121,545;21785,75;06/02/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;225,834;6969;07/02/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;455,704;9137,63;10/02/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;12306,907;237475;11/10/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;19589,616;300000;20/10/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;82,15;1893,61;10/01/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;808,253;14651,18;24/01/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;1416,819;29995,16;27/01/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;229,976;9380,3;01/02/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;1382,271;16829,75;15/02/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;30656,794;429168,98;28/02/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;1360,579;25079,43;06/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;446,129;8001,88;07/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;21,196;650,17;08/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;32664,645;493535;11/04/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;52262,46;572627,27;23/11/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;2051,158;38202,5;08/05/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;333,995;7021;16/02/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;1899,514;35724,5;09/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;66196,087;870000;13/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;257,308;7099,72;16/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;515,976;6917,75;22/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;606,336;12823,65;05/05/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;50,922;1239;28/12/2022 00:00;SC;Sul;PORTA PALLET;1
CIF;21,169;722,75;20/01/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;99193,06;1134598,76;03/02/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;3994,374;81567,5;14/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;499,408;12906,24;15/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;13205,053;205000;24/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;397,872;7600;31/03/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;1057,102;11966,68;13/04/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;205,244;4956;24/04/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;80,121;2086,72;03/05/2023 00:00;SC;Sul;PORTA PALLET;1
CIF;32,832;2635,5;17/01/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1693,1486;25618,95;23/01/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;650,54;8400;17/02/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;5435,732;59766;18/02/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;125,4344;2488,5;19/02/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;564,0724;6846;03/03/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;105,8164;1938,3;10/03/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;254,1722;3255;13/03/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;3199,7048;35500;24/03/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;10,1899;1832,25;03/02/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1666,7902;17325;06/02/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;6519,7354;71204;12/02/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1574,2666;10527,83;16/01/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;31773,6032;99153,18;21/02/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1026,5355;11217,15;27/02/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1345,6784;20000;20/02/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1233,5318;15183;31/03/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;55,7786;663,6;13/04/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;182,7;4830;23/04/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;883,829;9800;13/05/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;615,7334;6814,5;22/05/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;6474,0778;65100;03/06/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;2106,2978;24832,5;17/06/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;5896,8201;60000;24/04/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;317,0704;3400,01;28/04/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;4101,1936;55382,25;27/05/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;540,959;7896;30/06/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;532,5046;5775;13/07/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;551,8696;6700;30/03/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;50,7297;635,25;16/04/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1142,075;10500;08/05/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1230,0449;13767,6;12/05/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;3201,954;37800;17/08/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;16369,582;180000,01;09/09/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;4500;44000;15/09/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;18387;173250;28/09/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1814,42642;21166,95;10/07/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;4467,2992;50400;28/07/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;381,3456;819;31/07/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;332,6756;3964,8;24/08/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;556,625;11200;06/11/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;11,381;598,5;23/11/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;47275,771;556499,96;13/10/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;2707;38850;30/10/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;317,593;5178,6;25/11/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;300,812;4057,2;18/12/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;172,498;2299,5;22/12/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;31106,19;434000;29/12/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;111,777;2333,1;27/01/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;315,16;5126,63;03/02/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;4833,7981;52500;23/07/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1746,9198;18900;07/08/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;14;614,25;02/12/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;1407,602;30660;15/12/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;6865,728;89132,4;11/01/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;652,382;9082,5;12/01/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;403,79;8767,97;08/02/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;3054;45498,6;22/02/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;869,098;16380;19/03/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;2967,565;46725;08/03/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;274,982;5880;15/03/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;2626,1;26000;18/09/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;10359;106039,5;22/09/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;6052,435;74000;21/10/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;244;3292,8;29/10/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;2257;35000;11/11/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;60,5434;1638;17/11/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;76646,309;1410000;22/07/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;1498,306;20935,95;08/12/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;169,589;3638,25;11/12/2020 00:00;RS;Sul;PORTA PALLET;1
CIF;462,235;8259,3;13/01/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;10073,459;183750;02/06/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;3167,026;83475;09/06/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;2278,978;60259,5;10/06/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;14575,381;471969,75;20/07/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;23,046;784,35;11/08/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;76,204;5297,25;29/07/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;514,104;16716;02/08/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;6611,769;161672,81;17/08/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;335,906;6775,91;22/09/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;2879,066;58642,5;26/01/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;839,318;15481,2;29/01/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;4868,093;55000;05/02/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;1232;26449,5;15/02/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;151,592;5799,47;19/02/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;3415,633;53550;25/02/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;454,922;10395;01/03/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;1387,003;31500;24/08/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;367,034;9201,59;15/09/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;1161,878;26975;20/10/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;5786,362;120000;28/10/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;17,993;500;23/03/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;643,521;11917,5;14/04/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;1302,894;37350;08/10/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;861,285;19758,15;14/10/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;1935,329;53346,96;29/10/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;17,834;454,17;16/11/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;135,962;3351,13;02/12/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;1444,742;35571,42;07/12/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;1194,132;30990,13;21/01/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;734,811;14762,59;27/01/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;6693,935;134380,95;01/02/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;171072,666;3156884,56;25/02/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;912,215;26067,19;24/05/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;73,207;2226;25/05/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;422,485;43818,81;22/11/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;382,455;11047,75;25/11/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;62946,599;1450000;15/07/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;254,172;6006;06/08/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;500,359;13622,44;23/08/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;138,616;3184,65;26/08/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;93673,867;2011565,71;30/08/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;1277,062;81599,38;13/01/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;89,546;2194,06;07/02/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;220,222;5116,04;10/02/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;2380,262;53659,5;11/02/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;2890,023;55262,7;11/03/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;8263,45;148281,93;15/03/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;793,538;17934,53;20/04/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;4271,724;99518,07;28/04/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;5430,337;109693,79;03/05/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;143,569;4033,56;04/05/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;10018,286;196175;18/03/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;450,861;12390;08/04/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;445,75;17273,73;11/05/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;419,267;8920,8;13/05/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;281,119;7227,5;24/05/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;356,525;9246,3;26/05/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;26150,453;500000,01;09/09/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;2656,784;67427,85;14/09/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;56,355;1766,1;27/09/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;1641,417;37800;06/10/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;398,395;14726,79;03/12/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;2239,541;50190,86;10/06/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;228,642;6299,99;20/06/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;3895,555;79342,46;24/06/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;74,264;2065;15/07/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;2511,69;63085,75;20/07/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;125,238;3181,5;14/12/2021 00:00;RS;Sul;PORTA PALLET;1
CIF;448,987;8491,94;14/01/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;836,457;18772,53;26/01/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;315,412;4150;22/02/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;892,8;23887,5;29/06/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;614,972;16707,92;26/07/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;899,694;24780;25/08/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;51694,334;1075082,16;08/03/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;500,359;13460,27;16/03/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;3693,909;76921,25;28/03/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;1559,67;43365,03;30/08/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;38817,292;580166,66;06/09/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;30121,354;465657,5;03/10/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;10583,216;127142,02;04/10/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;76707,287;1379785,01;20/10/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;533,681;10487,62;12/04/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;1794,184;41797,59;14/04/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;397,606;9215,06;17/05/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;730,336;8337,44;29/09/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;174,831;4594,63;10/10/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;151,455;2581,25;26/10/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;350,782;10738;27/10/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;64,562;3804,76;07/11/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;8683,273;185850;08/11/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;706,827;23278,5;23/05/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;2470,584;57010;03/06/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;350,131;9371,25;15/06/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;160,871;4995,24;23/06/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;258,958;6608;01/07/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;417,846;10782,4;22/07/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;318,741;8776,25;04/08/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;1772,311;32523,75;23/11/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;888,54;15869,53;15/12/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;6869,518;147647,5;13/12/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;288,551;5547,62;20/12/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;708,58;13009,5;10/02/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;328,138;5905,91;18/01/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;9756,508;160000;01/02/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;2216,482;84556,03;27/02/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;1285,594;18169,94;03/03/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;429,839;8276,99;16/03/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;302,122;6541,92;22/03/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;20838,47;304587,45;30/03/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;116,611;45205;10/11/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;3565,03;76000;16/11/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;996,081;139500,04;18/11/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;150;3500;16/05/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;339,798;6631,7;01/03/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;20,947;1156,4;27/03/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;1314,433;22000;12/04/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;379,437;7227,5;03/05/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;2691,424;50000;04/05/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;389,453;8435,53;09/05/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;129,88;3510,5;25/11/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;417,771;8032,85;01/12/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;13980,248;243995,6;06/12/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;5460,51;116672,5;09/12/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;111,466;3261,67;12/12/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;7916,888;136290;16/12/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;84,061;3717;22/12/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;5769,349;100000;29/12/2022 00:00;RS;Sul;PORTA PALLET;1
CIF;4281,385;94060,75;05/01/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;716,476;13497,87;26/01/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;1341,043;23423,1;08/02/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;3110,734;56369,34;22/02/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;7068,489;154714,8;23/02/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;191,08;7692,13;28/02/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;1010,327;4130;06/03/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;9751,277;138354,98;20/03/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;1433,887;28302,89;23/03/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;52,531;1636,51;31/03/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;205491;3722625;15/05/2023 00:00;RS;Sul;PORTA PALLET;1
CIF;175268,3041;314580;14/01/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;1360,5861;10983;17/01/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;62544,7811;523950;29/01/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;5817,1904;69195;05/03/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;140411,628;33599,95;07/01/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;57682,6144;450800;08/01/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;16682,9423;218948,1;23/01/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;2081,0948;22506,75;03/02/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;3195,758;35526,75;16/01/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;8290,6288;37375,07;14/02/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;40114,16;5586;17/02/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;50313,37758;352135,35;06/03/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;329,994;4473,25;16/03/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;672,0234;65593,5;30/04/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;2609,4176;31000;08/07/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;112,0704;5299,35;22/05/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;32888,0096;300037,5;24/06/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;40114,16;5586;27/03/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;3788,0644;29957,6;14/08/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;8221;75883,5;02/10/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;1123,9799;15737,4;09/06/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;8,9215;304,5;02/07/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;2920,2188;34650;24/07/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;472,4838;7500;27/07/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;2603,998;37785,3;17/08/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;32931,90818;256000;28/08/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;6608;53215,01;05/10/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;24447;262499,93;14/10/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;125;1856,4;05/11/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;979379,739;1416055,86;18/11/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;17305;138700;09/10/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;1352,012;14490;16/10/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;12455;121800;20/10/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;5841;67468,8;10/11/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;2475,0644;14978,8;25/11/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;486,664;9023,7;14/12/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;4333;49083,3;21/12/2020 00:00;ES;Sudeste;PORTA PALLET;1
CIF;46316,669;483000;06/01/2021 00:00;ES;Sudeste;PORTA PALLET;1
CIF;5841,555;67468,8;12/01/2021 00:00;ES;Sudeste;PORTA PALLET;1
CIF;6608;53215,01;19/01/2021 00:00;ES;Sudeste;PORTA PALLET;1
